,loss,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
109,1.1322,4.8192771084337347e-08,14.46,48000,,,,,,,,,,
110,1.1439,4.3486445783132526e-08,14.61,48500,,,,,,,,,,
111,1.1514,3.878012048192771e-08,14.76,49000,,,,,,,,,,
112,1.1596,3.407379518072289e-08,14.91,49500,,,,,,,,,,
113,,,15.0,49800,1.2535171508789062,0.4852479100227356,299.0975,173.492,10.846,,,,,
114,1.1401,2.9367469879518072e-08,15.06,50000,,,,,,,,,,
115,1.1543,2.4661144578313255e-08,15.21,50500,,,,,,,,,,
116,1.1551,1.995481927710843e-08,15.36,51000,,,,,,,,,,
117,1.1461,1.5248493975903614e-08,15.51,51500,,,,,,,,,,
118,1.1492,1.0542168674698794e-08,15.66,52000,,,,,,,,,,
119,1.1471,5.835843373493976e-09,15.81,52500,,,,,,,,,,
120,1.1456,1.1295180722891565e-09,15.96,53000,,,,,,,,,,
121,,,16.0,53120,1.2537034749984741,0.48549845814704895,301.9498,171.853,10.744,,,,,
122,,,16.0,53120,,,,,,19233.5352,44.188,2.762,6.5325833923843864e+16,1.2201430148388965
