,loss,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,train_runtime,train_samples_per_second,total_flos
46,0.3506,2.13780260707635e-06,7.45,20000,,,,,,,
47,0.3532,2.0912476722532587e-06,7.64,20500,,,,,,,
48,0.3582,2.0446927374301673e-06,7.82,21000,,,,,,,
49,,,8.0,21480,0.6159455180168152,0.7403634786605835,91.8088,470.489,,,
50,0.3521,1.9981378026070762e-06,8.01,21500,,,,,,,
51,0.3232,1.9515828677839848e-06,8.19,22000,,,,,,,
52,0.3323,1.9050279329608937e-06,8.38,22500,,,,,,,
53,0.3253,1.8584729981378025e-06,8.57,23000,,,,,,,
54,0.3361,1.8119180633147112e-06,8.75,23500,,,,,,,
55,0.3458,1.76536312849162e-06,8.94,24000,,,,,,,
56,,,9.0,24165,0.6417078375816345,0.739645779132843,91.2635,473.3,,,
57,0.3108,1.7188081936685287e-06,9.12,24500,,,,,,,
58,0.314,1.6722532588454375e-06,9.31,25000,,,,,,,
59,0.3166,1.6256983240223462e-06,9.5,25500,,,,,,,
60,0.3113,1.5791433891992552e-06,9.68,26000,,,,,,,
61,0.3103,1.5325884543761637e-06,9.87,26500,,,,,,,
62,,,10.0,26850,0.7007834315299988,0.7401782870292664,91.2468,473.386,,,
63,0.3078,1.4860335195530727e-06,10.06,27000,,,,,,,
64,0.2886,1.4394785847299812e-06,10.24,27500,,,,,,,
65,0.3,1.3929236499068902e-06,10.43,28000,,,,,,,
66,0.2997,1.3463687150837987e-06,10.61,28500,,,,,,,
67,0.3015,1.2998137802607077e-06,10.8,29000,,,,,,,
68,0.3037,1.2532588454376162e-06,10.99,29500,,,,,,,
69,,,11.0,29535,0.7065338492393494,0.7395532131195068,92.8779,465.073,,,
70,0.2753,1.2067039106145252e-06,11.17,30000,,,,,,,
71,0.2789,1.1601489757914337e-06,11.36,30500,,,,,,,
72,0.2788,1.1135940409683427e-06,11.55,31000,,,,,,,
73,0.281,1.0670391061452512e-06,11.73,31500,,,,,,,
74,0.2937,1.0204841713221602e-06,11.92,32000,,,,,,,
75,,,12.0,32220,0.7156139612197876,0.7373769879341125,93.4644,462.154,,,
76,0.2902,9.73929236499069e-07,12.1,32500,,,,,,,
77,0.2758,9.273743016759777e-07,12.29,33000,,,,,,,
78,0.2728,8.808193668528864e-07,12.48,33500,,,,,,,
79,0.2841,8.342644320297952e-07,12.66,34000,,,,,,,
80,0.2726,7.877094972067039e-07,12.85,34500,,,,,,,
81,,,13.0,34905,0.7588291764259338,0.7388355135917664,91.1865,473.7,,,
82,0.2831,7.411545623836127e-07,13.04,35000,,,,,,,
83,0.2686,6.945996275605214e-07,13.22,35500,,,,,,,
84,0.2567,6.480446927374302e-07,13.41,36000,,,,,,,
85,0.2676,6.014897579143389e-07,13.59,36500,,,,,,,
86,0.2593,5.549348230912477e-07,13.78,37000,,,,,,,
87,0.2674,5.083798882681564e-07,13.97,37500,,,,,,,
88,,,14.0,37590,0.7831341624259949,0.7383493185043335,91.442,472.376,,,
89,0.2684,4.6182495344506516e-07,14.15,38000,,,,,,,
90,0.2567,4.152700186219739e-07,14.34,38500,,,,,,,
91,0.2588,3.6871508379888266e-07,14.53,39000,,,,,,,
92,0.2499,3.221601489757914e-07,14.71,39500,,,,,,,
93,0.2575,2.7560521415270016e-07,14.9,40000,,,,,,,
94,,,15.0,40275,0.795270562171936,0.7386966347694397,91.8337,470.361,,,
95,0.2625,2.2905027932960893e-07,15.08,40500,,,,,,,
96,0.254,1.8249534450651768e-07,15.27,41000,,,,,,,
97,0.2461,1.3594040968342643e-07,15.46,41500,,,,,,,
98,0.2469,8.938547486033519e-08,15.64,42000,,,,,,,
99,0.2617,4.2830540037243946e-08,15.83,42500,,,,,,,
100,,,16.0,42960,0.8041674494743347,0.7382104396820068,91.2646,473.294,,,
101,,,16.0,42960,,,,,7814.3768,5.498,459395085084360.0
