,loss,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
87,0.3324,6.354748603351956e-07,13.97,37500,,,,,,,,,,
88,,,14.0,37590,0.7215070128440857,0.7183933258056641,46.2102,934.75,58.429,,,,,
89,0.334,5.772811918063316e-07,14.15,38000,,,,,,,,,,
90,0.3371,5.190875232774674e-07,14.34,38500,,,,,,,,,,
91,0.3347,4.608938547486034e-07,14.53,39000,,,,,,,,,,
92,0.3462,4.027001862197393e-07,14.71,39500,,,,,,,,,,
93,0.3487,3.4450651769087525e-07,14.9,40000,,,,,,,,,,
94,,,15.0,40275,0.7207354307174683,0.7173978686332703,46.5512,927.903,58.001,,,,,
95,0.3284,2.863128491620112e-07,15.08,40500,,,,,,,,,,
96,0.3217,2.2811918063314715e-07,15.27,41000,,,,,,,,,,
97,0.329,1.6992551210428306e-07,15.46,41500,,,,,,,,,,
98,0.319,1.11731843575419e-07,15.64,42000,,,,,,,,,,
99,0.3405,5.353817504655494e-08,15.83,42500,,,,,,,,,,
100,,,16.0,42960,0.7363320589065552,0.7177219390869141,45.5791,947.694,59.238,,,,,
101,,,16.0,42960,,,,,,3258.066,210.942,13.186,2.052107981732952e+16,0.4433009312805517
