index,node0,node1,weight
6304,concern,energy,4
6305,concern,help,4
6306,concern,awed,4
6307,concern,learned,4
6308,concern,fulfills,4
6309,concern,interesting,2
6310,concern,want,4
6311,concern,dreadful,4
6312,concern,worries,2
6313,concern,rest,4
6314,concern,plenty,4
6315,concern,animated,4
6316,concern,invaded,3
6317,concern,apprehension,4
6318,concern,bothersome,4
6319,concern,tortured,4
6320,concern,stupefied,4
6321,concern,filled,3
6322,concern,removed,4
6323,concern,beat,4
6324,concern,warned,5
6325,concern,shamed,4
6326,concern,taken,3
6327,concern,compensated,4
6328,concern,jeopardized,4
6329,concern,involving,4
6330,concern,outstanding,4
6331,concern,interrupted,4
6332,concern,irritating,4
6333,concern,baffled,4
6334,concern,done,4
6335,concern,pitiful,4
6336,concern,loaded,4
6337,concern,bother,4
6338,concern,revived,3
6339,concern,hunted,4
6340,concern,mystified,4
6341,concern,pressed,4
6342,concern,burden,4
6343,concern,elevated,4
6344,concern,frighten,4
6345,concern,familiar,4
6346,concern,fit,4
6347,concern,discover,4
6348,concern,thrill,4
6349,concern,coordinated,4
6350,concern,eating,4
6351,concern,mess,4
6352,concern,poignant,3
6353,concern,limited,4
6354,concern,liking,3
6355,concern,trained,4
6356,concern,related,2
6357,concern,excised,4
6358,concern,recognized,4
6359,concern,cooking,4
6360,concern,patronized,4
6361,concern,attention,3
6362,concern,winning,4
6363,concern,caution,3
6364,concern,tormenting,4
6365,concern,healed,4
6366,concern,spirit,4
6367,concern,packed,4
6368,vindicated,giving,4
6369,vindicated,understanding,4
6370,vindicated,capable,4
6371,vindicated,educated,4
6372,vindicated,pissed,4
6373,vindicated,empty,4
6374,vindicated,empowered,4
6375,vindicated,undecided,4
6376,vindicated,informative,4
6377,vindicated,exited,4
6378,vindicated,attracted,4
6379,vindicated,clean,3
6380,vindicated,weak,4
6381,vindicated,complete,4
6382,vindicated,sporty,4
6383,vindicated,caught,4
6384,vindicated,fresh,4
6385,vindicated,authoritative,4
6386,vindicated,receptive,4
6387,vindicated,stimulated,4
6388,vindicated,instructive,5
6389,vindicated,casual,4
6390,vindicated,absorbed,4
6391,vindicated,fair,4
6392,vindicated,understood,4
6393,vindicated,destitute,4
6394,vindicated,detached,4
6395,vindicated,lightheaded,4
6396,vindicated,tidy,4
6397,vindicated,duped,4
6398,vindicated,resolved,4
6399,vindicated,neat,4
6400,vindicated,faint,4
6401,vindicated,disciplined,4
6402,vindicated,gone,4
6403,vindicated,realized,3
6404,vindicated,open,3
6405,vindicated,spent,4
6406,vindicated,taken,4
6407,vindicated,reformed,4
6408,vindicated,going,4
6409,vindicated,done,4
6410,vindicated,choked,4
6411,vindicated,gifted,5
6412,vindicated,loss,4
6413,vindicated,resolve,4
6414,vindicated,picked,4
6415,vindicated,freed,4
6416,vindicated,super,4
6417,vindicated,bleak,5
6418,vindicated,behaved,4
6419,vindicated,displaced,4
6420,vindicated,clear,2
6421,vindicated,hap,4
6422,vindicated,exonerated,2
6423,vindicated,inviting,4
6424,vindicated,loose,4
6425,vindicated,barren,4
6426,vindicated,recognized,4
6427,vindicated,cooking,4
6428,vindicated,opened,4
6429,vindicated,illuminated,3
6430,vindicated,winning,4
6431,vindicated,released,4
6432,vindicated,cleansed,4
6433,vindicated,promiscuous,4
6434,busy,special,4
6435,busy,worry,3
6436,busy,satiated,4
6437,busy,accepted,4
6438,busy,disturbed,4
6439,busy,rested,4
6440,busy,engaged,2
6441,busy,cared,4
6442,busy,needed,4
6443,busy,occupied,2
6444,busy,driven,4
6445,busy,involved,4
6446,busy,touched,4
6447,busy,grumpy,3
6448,busy,worrisome,4
6449,busy,picky,3
6450,busy,vexed,4
6451,busy,spoiled,4
6452,busy,accepting,4
6453,busy,engrossed,3
6454,busy,demanding,4
6455,busy,intent,4
6456,busy,trouble,4
6457,busy,absorbed,3
6458,busy,sated,4
6459,busy,satisfy,4
6460,busy,need,4
6461,busy,learned,4
6462,busy,fulfills,4
6463,busy,interesting,3
6464,busy,worries,3
6465,busy,rest,4
6466,busy,thwarted,4
6467,busy,invaded,3
6468,busy,filled,3
6469,busy,removed,4
6470,busy,taken,3
6471,busy,exceptional,4
6472,busy,involving,4
6473,busy,baffled,4
6474,busy,eating,4
6475,busy,control,4
6476,busy,trained,4
6477,busy,related,4
6478,busy,particular,3
6479,busy,winning,4
6480,busy,packed,4
6481,mean,humiliated,4
6482,mean,important,4
6483,mean,trusting,4
6484,mean,giving,4
6485,mean,honored,4
6486,mean,intelligent,3
6487,mean,pissed,3
6488,mean,shock,4
6489,mean,needed,4
6490,mean,hateful,2
6491,mean,pretty,4
6492,mean,involved,3
6493,mean,secretive,4
6494,mean,clean,4
6495,mean,admiration,4
6496,mean,respected,4
6497,mean,loyal,4
6498,mean,caught,4
6499,mean,jolly,4
6500,mean,awful,4
6501,mean,judged,4
6502,mean,supported,4
6503,mean,close,3
6504,mean,doomed,4
6505,mean,humbled,4
6506,mean,sense,3
6507,mean,humble,3
6508,mean,wealthy,4
6509,mean,strict,4
6510,mean,honest,4
6511,mean,valued,4
6512,mean,entertaining,3
6513,mean,low,4
6514,mean,mortified,4
6515,mean,demanding,4
6516,mean,fast,3
6517,mean,supporting,4
6518,mean,ridiculous,4
6519,mean,small,4
6520,mean,fair,3
6521,mean,looking,4
6522,mean,feeling,4
6523,mean,trusted,4
6524,mean,need,4
6525,mean,accused,4
6526,mean,soaked,3
6527,mean,steadfast,4
6528,mean,respect,4
6529,mean,miffed,4
6530,mean,grounded,3
6531,mean,idiotic,4
6532,mean,stern,4
6533,mean,memories,4
6534,mean,steady,4
6535,mean,flying,4
6536,mean,believed,3
6537,mean,thinking,2
6538,mean,taken,4
6539,mean,involving,3
6540,mean,closer,3
6541,mean,show,4
6542,mean,stronger,4
6543,mean,filthy,4
6544,mean,stranded,4
6545,mean,home,3
6546,mean,loaded,3
6547,mean,laughable,4
6548,mean,acting,4
6549,mean,picked,4
6550,mean,defended,4
6551,mean,average,2
6552,mean,found,3
6553,mean,qualified,4
6554,mean,exemplified,4
6555,mean,settled,4
6556,mean,fit,4
6557,mean,discover,4
6558,mean,besotted,3
6559,mean,ordinary,3
6560,mean,shocking,4
6561,mean,wet,3
6562,mean,peeved,4
6563,mean,sensitive,4
6564,mean,limited,4
6565,mean,chagrined,4
6566,mean,significant,3
6567,mean,entertain,3
6568,mean,unwavering,4
6569,mean,mediocre,3
6570,mean,firm,4
6571,mean,stiff,3
6572,mean,sensible,5
6573,mean,nasty,3
6574,mean,represented,3
6575,mean,healthier,4
6576,full,secure,3
6577,full,humiliated,4
6578,full,offended,4
6579,full,giving,4
6580,full,nice,4
6581,full,satiated,3
6582,full,intelligent,4
6583,full,violated,4
6584,full,better,2
6585,full,assured,4
6586,full,occupied,4
6587,full,broke,3
6588,full,improved,3
6589,full,efficient,4
6590,full,serious,3
6591,full,mature,4
6592,full,crushed,4
6593,full,close,4
6594,full,broken,3
6595,full,humbled,4
6596,full,part,4
6597,full,secured,4
6598,full,honest,3
6599,full,revealed,4
6600,full,low,4
6601,full,reliable,4
6602,full,stuffed,4
6603,full,dangerous,4
6604,full,safer,3
6605,full,fair,4
6606,full,sated,3
6607,full,right,3
6608,full,satisfy,4
6609,full,routine,4
6610,full,heavy,4
6611,full,tidy,4
6612,full,fulfills,4
6613,full,well,3
6614,full,gone,4
6615,full,respectable,3
6616,full,insured,4
6617,full,safety,4
6618,full,filled,3
6619,full,outmatched,4
6620,full,big,4
6621,full,honorable,3
6622,full,taken,4
6623,full,compensated,4
6624,full,exceptional,5
6625,full,going,4
6626,full,closer,4
6627,full,stronger,4
6628,full,interrupted,4
6629,full,proficient,3
6630,full,outgoing,4
6631,full,done,4
6632,full,ruined,4
6633,full,worn,4
6634,full,costly,4
6635,full,grievous,4
6636,full,tolerant,3
6637,full,uprise,4
6638,full,dependable,3
6639,full,developing,4
6640,full,fit,4
6641,full,discover,4
6642,full,failed,4
6643,full,effective,3
6644,full,beloved,4
6645,full,grave,4
6646,full,rise,3
6647,full,skillful,3
6648,full,swollen,4
6649,full,earnest,4
6650,full,loose,4
6651,full,handsome,4
6652,full,failing,4
6653,full,healthier,4
6654,dejected,humiliated,4
6655,dejected,alert,4
6656,dejected,miserable,4
6657,dejected,shock,4
6658,dejected,clean,4
6659,dejected,weak,4
6660,dejected,downhearted,4
6661,dejected,crushed,4
6662,dejected,broken,4
6663,dejected,humbled,4
6664,dejected,part,4
6665,dejected,humble,4
6666,dejected,low,4
6667,dejected,small,4
6668,dejected,gloomy,4
6669,dejected,dispirited,4
6670,dejected,lightheaded,4
6671,dejected,blue,4
6672,dejected,faint,4
6673,dejected,outrage,4
6674,dejected,consternation,3
6675,dejected,beat,4
6676,dejected,downcast,4
6677,dejected,alarm,3
6678,dejected,grim,4
6679,dejected,mislead,4
6680,dejected,clear,4
6681,dejected,loose,4
6682,dejected,disgrace,4
6683,dejected,promiscuous,4
6684,included,need,4
6685,included,appreciation,4
6686,included,fit,4
6687,included,control,4
6688,included,entertain,4
6689,anxiety,distracted,4
6690,anxiety,troubled,4
6691,anxiety,perturbed,4
6692,anxiety,trouble,4
6693,normal,bossy,4
6694,normal,used,4
6695,normal,determination,4
6696,normal,dominant,4
6697,normal,organized,4
6698,normal,committed,4
6699,normal,intent,4
6700,normal,feeling,4
6701,normal,dominating,3
6702,normal,triumph,4
6703,normal,noticed,4
6704,normal,grounded,4
6705,normal,planned,4
6706,normal,ordered,4
6707,normal,done,4
6708,normal,found,3
6709,normal,commanding,4
6710,normal,discover,4
6711,normal,purpose,4
6712,normal,fancy,4
6713,horrified,alert,3
6714,horrified,shock,3
6715,horrified,lively,4
6716,horrified,alive,4
6717,horrified,merry,4
6718,horrified,awake,4
6719,horrified,watchful,4
6720,horrified,outrage,3
6721,horrified,consternation,3
6722,horrified,alarm,2
6723,forgetful,inadequate,3
6724,forgetful,miserable,4
6725,forgetful,poor,3
6726,forgetful,empty,4
6727,forgetful,dead,3
6728,forgetful,oblivious,2
6729,forgetful,clean,4
6730,forgetful,weak,4
6731,forgetful,drained,4
6732,forgetful,unaffected,5
6733,forgetful,pathetic,4
6734,forgetful,small,4
6735,forgetful,lightheaded,4
6736,forgetful,faint,4
6737,forgetful,beat,4
6738,forgetful,victimized,4
6739,forgetful,pitiful,4
6740,forgetful,wasted,4
6741,forgetful,numb,4
6742,forgetful,clear,4
6743,forgetful,piteous,4
6744,forgetful,loose,4
6745,forgetful,hollow,4
6746,forgetful,illuminated,4
6747,forgetful,promiscuous,4
6748,shy,weak,4
6749,shy,unsettled,4
6750,shy,lightheaded,4
6751,shy,timid,2
6752,shy,faint,3
6753,shy,feeble,4
6754,shy,conservative,4
6755,shy,vague,4
6756,doubtful,dubious,2
6757,doubtful,tentative,2
6758,devastated,panic,4
6759,devastated,furious,4
6760,devastated,shock,4
6761,devastated,empty,4
6762,devastated,gross,4
6763,devastated,crazy,4
6764,devastated,complete,4
6765,devastated,terror,3
6766,devastated,fantastic,4
6767,devastated,violent,4
6768,devastated,wild,3
6769,devastated,destitute,4
6770,devastated,stern,4
6771,devastated,naked,4
6772,devastated,product,4
6773,devastated,savage,4
6774,devastated,bleak,3
6775,devastated,perfect,4
6776,devastated,barren,3
6777,devastated,hollow,5
6778,devastated,ache,4
6779,connected,worry,4
6780,connected,attached,2
6781,connected,committed,3
6782,connected,feeling,4
6783,connected,disturb,4
6784,connected,intimate,4
6785,connected,put,4
6786,connected,bond,3
6787,connected,familiar,3
6788,connected,attachment,4
6789,dissatisfied,disgruntled,2
6790,dumb,fatigued,4
6791,dumb,dead,4
6792,dumb,static,4
6793,dumb,broke,4
6794,dumb,chill,4
6795,dumb,weary,4
6796,dumb,weak,4
6797,dumb,shameful,4
6798,dumb,relax,4
6799,dumb,late,4
6800,dumb,boring,3
6801,dumb,dull,2
6802,dumb,broken,4
6803,dumb,scare,4
6804,dumb,slow,2
6805,dumb,tranquil,4
6806,dumb,understood,3
6807,dumb,sluggish,3
6808,dumb,relaxation,4
6809,dumb,heavy,3
6810,dumb,lightheaded,4
6811,dumb,timid,4
6812,dumb,overweight,4
6813,dumb,large,4
6814,dumb,faint,3
6815,dumb,stern,4
6816,dumb,repressed,4
6817,dumb,calmed,4
6818,dumb,asleep,4
6819,dumb,outspoken,4
6820,dumb,big,4
6821,dumb,jaded,4
6822,dumb,speechless,2
6823,dumb,strangled,4
6824,dumb,dark,4
6825,dumb,still,3
6826,dumb,mute,2
6827,dumb,sulky,4
6828,dumb,feeble,4
6829,dumb,grim,4
6830,dumb,grievous,4
6831,dumb,punishing,4
6832,dumb,hard,4
6833,dumb,bleak,3
6834,dumb,numb,3
6835,dumb,grave,4
6836,dumb,stifled,4
6837,dumb,leisurely,4
6838,dumb,eased,4
6839,dumb,prosperous,4
6840,dumb,loose,4
6841,dumb,barren,4
6842,dumb,sullen,4
6843,dumb,vague,3
6844,dumb,easygoing,4
6845,dumb,promiscuous,4
6846,inquisitive,skeptical,3
6847,inquisitive,curiosity,4
6848,inquisitive,admiration,4
6849,inquisitive,tough,4
6850,inquisitive,wonder,3
6851,inquisitive,spoiled,4
6852,inquisitive,doubt,4
6853,inquisitive,disbelieving,4
6854,inquisitive,wild,4
6855,inquisitive,badly,4
6856,inquisitive,uncertainty,5
6857,inquisitive,wonderment,4
6858,inquisitive,inquiring,3
6859,inquisitive,big,4
6860,inquisitive,unbelieving,4
6861,inquisitive,questioning,2
6862,inquisitive,mocking,4
6863,inquisitive,wondering,2
6864,inquisitive,doubting,3
6865,affectionate,secure,4
6866,affectionate,painful,4
6867,affectionate,warm,2
6868,affectionate,irritable,4
6869,affectionate,sore,3
6870,affectionate,tender,2
6871,affectionate,rude,4
6872,affectionate,fast,4
6873,affectionate,cranky,3
6874,affectionate,naked,4
6875,affectionate,flying,4
6876,affectionate,natural,4
6877,affectionate,stronger,3
6878,affectionate,providing,4
6879,affectionate,speedy,4
6880,affectionate,boss,4
6881,affectionate,pressed,4
6882,affectionate,prompt,4
6883,affectionate,hard,4
6884,affectionate,bleak,4
6885,affectionate,warmer,2
6886,affectionate,agile,4
6887,affectionate,inviting,4
6888,affectionate,sensitive,3
6889,affectionate,firm,4
6890,affectionate,stiff,4
6891,affectionate,sensible,4
6892,distracted,worry,3
6893,distracted,disturbed,4
6894,distracted,annoyance,4
6895,distracted,broken,4
6896,distracted,confusion,4
6897,distracted,trouble,2
6898,distracted,disturb,3
6899,distracted,embarrass,4
6900,distracted,avoid,3
6901,distracted,bother,3
6902,distracted,exclude,4
6903,distracted,distrait,2
6904,special,secure,4
6905,special,funny,3
6906,special,drunk,4
6907,special,unique,4
6908,special,grumpy,4
6909,special,picky,3
6910,special,spoiled,4
6911,special,saved,4
6912,special,odd,3
6913,special,mirthful,4
6914,special,thwarted,4
6915,special,dictated,4
6916,special,exceptional,2
6917,special,show,4
6918,special,baffled,4
6919,special,put,4
6920,special,laughable,4
6921,special,bond,4
6922,special,wasted,4
6923,special,fit,4
6924,special,mess,4
6925,special,limited,2
6926,special,expressed,4
6927,special,particular,2
6928,special,redundant,3
6929,energized,cool,4
6930,energized,alert,4
6931,energized,lively,5
6932,energized,alive,4
6933,energized,merry,5
6934,energized,awake,3
6935,energized,fresh,4
6936,energized,excite,2
6937,energized,disturb,4
6938,energized,steadfast,4
6939,energized,watchful,5
6940,energized,steady,3
6941,energized,beat,4
6942,energized,own,4
6943,energized,regular,4
6944,energized,alarm,5
6945,energized,rushing,4
6946,energized,burden,4
6947,energized,elate,4
6948,energized,discover,4
6949,energized,clear,4
6950,energized,poise,3
6951,energized,thrill,4
6952,energized,rise,4
6953,energized,burn,4
6954,energized,unwavering,4
6955,energized,firm,4
6956,energized,stiff,4
6957,secure,humiliated,4
6958,secure,brave,4
6959,secure,offended,4
6960,secure,giving,4
6961,secure,understanding,4
6962,secure,nice,4
6963,secure,educated,4
6964,secure,perplexed,4
6965,secure,intelligent,4
6966,secure,pissed,4
6967,secure,violated,4
6968,secure,warm,3
6969,secure,better,2
6970,secure,assured,2
6971,secure,fatigued,4
6972,secure,broke,3
6973,secure,organized,4
6974,secure,amazing,4
6975,secure,driven,4
6976,secure,hope,4
6977,secure,concentrated,4
6978,secure,gratified,4
6979,secure,puzzled,4
6980,secure,touched,4
6981,secure,weary,4
6982,secure,improved,3
6983,secure,anticipated,4
6984,secure,anticipating,4
6985,secure,tender,4
6986,secure,loyal,4
6987,secure,efficient,4
6988,secure,serious,3
6989,secure,rejuvenated,4
6990,secure,caught,4
6991,secure,reassured,3
6992,secure,bewildered,4
6993,secure,mature,4
6994,secure,controlling,3
6995,secure,rewarded,4
6996,secure,crushed,4
6997,secure,tough,4
6998,secure,vexed,4
6999,secure,close,4
7000,secure,stimulated,4
7001,secure,broken,3
7002,secure,humbled,4
7003,secure,hyped,4
7004,secure,part,4
7005,secure,dumbfounded,4
7006,secure,secured,2
7007,secure,strict,4
7008,secure,honest,3
7009,secure,stuck,4
7010,secure,revealed,4
7011,secure,low,4
7012,secure,fast,4
7013,secure,controlled,3
7014,secure,reliable,3
7015,secure,impressive,4
7016,secure,dangerous,4
7017,secure,safer,2
7018,secure,fearless,3
7019,secure,experienced,4
7020,secure,confined,4
7021,secure,fair,4
7022,secure,frozen,3
7023,secure,understood,4
7024,secure,looking,4
7025,secure,right,3
7026,secure,hardy,4
7027,secure,soaked,4
7028,secure,constrained,4
7029,secure,heavy,4
7030,secure,steadfast,4
7031,secure,learned,4
7032,secure,tidy,4
7033,secure,well,3
7034,secure,restricted,4
7035,secure,disciplined,4
7036,secure,uncompromising,5
7037,secure,plenty,4
7038,secure,gone,4
7039,secure,animated,4
7040,secure,realized,4
7041,secure,respectable,3
7042,secure,anticipate,4
7043,secure,restrained,4
7044,secure,insured,2
7045,secure,steady,4
7046,secure,safety,3
7047,secure,foreboding,4
7048,secure,stupefied,4
7049,secure,outmatched,4
7050,secure,dictated,4
7051,secure,whole,4
7052,secure,beat,4
7053,secure,honorable,3
7054,secure,jaded,4
7055,secure,taken,4
7056,secure,compensated,4
7057,secure,exceptional,5
7058,secure,going,4
7059,secure,closer,4
7060,secure,stronger,2
7061,secure,interrupted,4
7062,secure,proficient,3
7063,secure,baffled,4
7064,secure,ordered,4
7065,secure,outgoing,4
7066,secure,done,4
7067,secure,faking,4
7068,secure,ruined,4
7069,secure,put,4
7070,secure,loaded,4
7071,secure,redeemed,4
7072,secure,worn,4
7073,secure,dressed,4
7074,secure,bond,4
7075,secure,regular,4
7076,secure,costly,4
7077,secure,compacted,4
7078,secure,revived,4
7079,secure,manipulated,4
7080,secure,grievous,4
7081,secure,entrapped,4
7082,secure,heard,4
7083,secure,mystified,4
7084,secure,punishing,4
7085,secure,dependable,2
7086,secure,found,4
7087,secure,hard,3
7088,secure,commanding,4
7089,secure,warmer,3
7090,secure,qualified,4
7091,secure,settled,4
7092,secure,developing,4
7093,secure,fit,4
7094,secure,discover,4
7095,secure,failed,4
7096,secure,clear,4
7097,secure,dominance,4
7098,secure,hidden,4
7099,secure,effective,3
7100,secure,besotted,4
7101,secure,beloved,4
7102,secure,untouchable,3
7103,secure,grave,4
7104,secure,control,3
7105,secure,mess,3
7106,secure,skillful,3
7107,secure,wet,4
7108,secure,swollen,4
7109,secure,earnest,4
7110,secure,attachment,3
7111,secure,limited,3
7112,secure,trained,4
7113,secure,promise,3
7114,secure,related,4
7115,secure,hollow,4
7116,secure,significant,4
7117,secure,unwavering,4
7118,secure,cooking,3
7119,secure,framed,4
7120,secure,failing,4
7121,secure,firm,3
7122,secure,stiff,3
7123,secure,difficult,4
7124,secure,fancy,4
7125,secure,healed,4
7126,secure,packed,4
7127,secure,healthier,4
7128,heartbroken,despondent,3
7129,heartbroken,brokenhearted,2
7130,pained,offended,2
7131,pained,worry,3
7132,pained,disturbed,4
7133,pained,miserable,4
7134,pained,better,4
7135,pained,shock,3
7136,pained,wise,4
7137,pained,annoyance,3
7138,pained,fresh,4
7139,pained,irritation,4
7140,pained,broken,4
7141,pained,part,4
7142,pained,annoying,4
7143,pained,agony,4
7144,pained,trouble,2
7145,pained,sassy,4
7146,pained,disturb,3
7147,pained,distress,3
7148,pained,outrage,3
7149,pained,diminished,4
7150,pained,bother,3
7151,pained,alarm,4
7152,pained,aching,4
7153,pained,wrong,4
7154,pained,discover,4
7155,pained,wounded,3
7156,pained,ache,3
7157,exhilarated,cool,4
7158,exhilarated,funny,4
7159,exhilarated,pleasure,4
7160,exhilarated,drunk,3
7161,exhilarated,chill,3
7162,exhilarated,excite,4
7163,exhilarated,delight,4
7164,exhilarated,wealthy,4
7165,exhilarated,intoxicated,4
7166,exhilarated,odd,4
7167,exhilarated,inebriated,4
7168,exhilarated,beat,4
7169,exhilarated,trembling,4
7170,exhilarated,loaded,4
7171,exhilarated,rushing,4
7172,exhilarated,burden,4
7173,exhilarated,prompt,4
7174,exhilarated,joyousness,4
7175,exhilarated,elate,4
7176,exhilarated,thrill,2
7177,exhilarated,shivering,4
7178,pressured,rage,4
7179,pressured,pressure,2
7180,pressured,urgent,4
7181,pressured,energy,4
7182,pressured,apprehension,4
7183,pressured,whole,3
7184,pressured,beat,4
7185,pressured,strength,3
7186,pressured,burden,4
7187,pressured,power,3
7188,pressured,zest,4
7189,cool,fatigued,4
7190,cool,aroused,4
7191,cool,chill,2
7192,cool,weary,4
7193,cool,weak,4
7194,cool,serene,4
7195,cool,fresh,4
7196,cool,stimulated,4
7197,cool,dull,4
7198,cool,scare,4
7199,cool,scary,3
7200,cool,tranquil,4
7201,cool,inebriated,4
7202,cool,faint,4
7203,cool,rest,4
7204,cool,calmed,3
7205,cool,steady,4
7206,cool,beat,4
7207,cool,jaded,4
7208,cool,poised,3
7209,cool,balanced,3
7210,cool,chilled,2
7211,cool,still,4
7212,cool,trembling,4
7213,cool,feeble,3
7214,cool,settled,4
7215,cool,poise,2
7216,cool,thrill,3
7217,cool,tickled,4
7218,cool,shivering,3
7219,encouraged,innovative,4
7220,encouraged,mature,4
7221,encouraged,energy,4
7222,encouraged,improvement,3
7223,encouraged,uprise,4
7224,encouraged,clear,4
7225,encouraged,hap,4
7226,encouraged,rise,3
7227,humiliated,needy,4
7228,humiliated,disturbed,4
7229,humiliated,miserable,3
7230,humiliated,poor,4
7231,humiliated,better,3
7232,humiliated,shock,4
7233,humiliated,dead,4
7234,humiliated,broke,4
7235,humiliated,dismayed,4
7236,humiliated,weary,4
7237,humiliated,troubled,4
7238,humiliated,downhearted,3
7239,humiliated,disoriented,4
7240,humiliated,listless,4
7241,humiliated,serious,4
7242,humiliated,bewildered,4
7243,humiliated,crushed,2
7244,humiliated,tough,4
7245,humiliated,close,4
7246,humiliated,dull,4
7247,humiliated,belittled,4
7248,humiliated,demoralized,4
7249,humiliated,broken,2
7250,humiliated,pathetic,4
7251,humiliated,humbled,2
7252,humiliated,disjointed,4
7253,humiliated,part,3
7254,humiliated,humble,2
7255,humiliated,honest,4
7256,humiliated,naughty,4
7257,humiliated,low,2
7258,humiliated,mortified,2
7259,humiliated,trouble,4
7260,humiliated,glum,4
7261,humiliated,small,3
7262,humiliated,pressure,4
7263,humiliated,disdain,4
7264,humiliated,gloomy,3
7265,humiliated,right,4
7266,humiliated,destitute,4
7267,humiliated,disturb,4
7268,humiliated,heavy,4
7269,humiliated,dispirited,3
7270,humiliated,well,4
7271,humiliated,disgraced,4
7272,humiliated,blue,3
7273,humiliated,outrage,4
7274,humiliated,stern,4
7275,humiliated,gone,4
7276,humiliated,relentless,4
7277,humiliated,moody,4
7278,humiliated,open,4
7279,humiliated,embarrass,3
7280,humiliated,morose,4
7281,humiliated,respectable,4
7282,humiliated,depression,3
7283,humiliated,beat,3
7284,humiliated,honorable,4
7285,humiliated,scorn,4
7286,humiliated,scorned,4
7287,humiliated,going,4
7288,humiliated,proficient,4
7289,humiliated,baffled,4
7290,humiliated,home,4
7291,humiliated,woeful,4
7292,humiliated,pitiful,4
7293,humiliated,diminished,4
7294,humiliated,dark,4
7295,humiliated,mute,4
7296,humiliated,sulky,4
7297,humiliated,spurned,4
7298,humiliated,resolve,4
7299,humiliated,downcast,3
7300,humiliated,grim,3
7301,humiliated,savage,4
7302,humiliated,uprise,4
7303,humiliated,dependable,4
7304,humiliated,found,4
7305,humiliated,super,4
7306,humiliated,fit,4
7307,humiliated,discover,3
7308,humiliated,effective,4
7309,humiliated,demeaned,4
7310,humiliated,rise,4
7311,humiliated,control,4
7312,humiliated,mess,4
7313,humiliated,skillful,4
7314,humiliated,sour,4
7315,humiliated,piteous,4
7316,humiliated,chagrined,3
7317,humiliated,unforgiving,4
7318,humiliated,sullen,4
7319,humiliated,disgrace,4
7320,dedicated,trusting,4
7321,dedicated,giving,3
7322,dedicated,capable,4
7323,dedicated,better,4
7324,dedicated,blessed,3
7325,dedicated,undecided,4
7326,dedicated,broke,4
7327,dedicated,hope,4
7328,dedicated,attached,4
7329,dedicated,devoted,3
7330,dedicated,receptive,4
7331,dedicated,broken,4
7332,dedicated,excite,4
7333,dedicated,part,4
7334,dedicated,committed,3
7335,dedicated,confidence,4
7336,dedicated,consistent,4
7337,dedicated,trusted,4
7338,dedicated,entrusting,4
7339,dedicated,appreciation,4
7340,dedicated,ranked,4
7341,dedicated,open,3
7342,dedicated,dictated,4
7343,dedicated,big,4
7344,dedicated,sacred,3
7345,dedicated,award,4
7346,dedicated,show,4
7347,dedicated,own,4
7348,dedicated,ordered,3
7349,dedicated,home,4
7350,dedicated,gifted,4
7351,dedicated,put,3
7352,dedicated,burden,4
7353,dedicated,found,4
7354,dedicated,discover,4
7355,dedicated,clear,4
7356,dedicated,hap,4
7357,dedicated,blesses,3
7358,dedicated,thrill,4
7359,dedicated,coordinated,4
7360,dedicated,control,4
7361,dedicated,loose,4
7362,dedicated,approval,4
7363,dedicated,entertain,4
7364,dedicated,handsome,4
7365,dedicated,opened,4
7366,dedicated,bless,3
7367,dedicated,logical,4
7368,dedicated,approving,4
7369,dedicated,try,4
7370,important,authoritative,2
7371,important,stronger,4
7372,important,clear,4
7373,important,significant,2
7374,fortunate,prosperous,3
7375,trusting,hope,2
7376,trusting,excite,4
7377,trusting,confidence,3
7378,trusting,trustful,2
7379,trusting,lack,4
7380,trusting,need,4
7381,trusting,want,3
7382,trusting,open,4
7383,trusting,anticipate,4
7384,trusting,home,4
7385,trusting,put,3
7386,trusting,burden,4
7387,trusting,thrill,4
7388,trusting,control,4
7389,trusting,promise,3
7390,trusting,bless,4
7391,trusting,fancy,4
7392,brave,funny,4
7393,brave,alert,4
7394,brave,accepted,4
7395,brave,miserable,4
7396,brave,daring,3
7397,brave,fatigued,4
7398,brave,pretty,4
7399,brave,festive,3
7400,brave,exited,4
7401,brave,broke,4
7402,brave,encouraging,4
7403,brave,dominant,4
7404,brave,hot,4
7405,brave,lively,4
7406,brave,concentrated,4
7407,brave,belonging,4
7408,brave,alive,4
7409,brave,weary,4
7410,brave,courageous,2
7411,brave,merry,3
7412,brave,jovial,3
7413,brave,jolly,3
7414,brave,tough,4
7415,brave,supported,3
7416,brave,boring,4
7417,brave,close,4
7418,brave,persistent,4
7419,brave,spoiled,4
7420,brave,moved,4
7421,brave,accepting,4
7422,brave,broken,4
7423,brave,agony,4
7424,brave,supporting,3
7425,brave,odd,4
7426,brave,fearless,2
7427,brave,experienced,4
7428,brave,dominating,4
7429,brave,hardy,2
7430,brave,mirthful,3
7431,brave,expecting,4
7432,brave,distress,4
7433,brave,triumph,4
7434,brave,loud,4
7435,brave,losing,4
7436,brave,uncompromising,4
7437,brave,cheery,3
7438,brave,gone,3
7439,brave,thwarted,4
7440,brave,asleep,4
7441,brave,natural,4
7442,brave,resilient,4
7443,brave,jaded,4
7444,brave,going,3
7445,brave,baffled,4
7446,brave,belonged,4
7447,brave,providing,4
7448,brave,home,4
