,loss,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
109,0.7567,4.927884615384615e-08,14.42,48000,,,,,,,,,,
110,0.7624,4.4583834134615384e-08,14.57,48500,,,,,,,,,,
111,0.7597,3.988882211538461e-08,14.72,49000,,,,,,,,,,
112,0.7614,3.5193810096153846e-08,14.87,49500,,,,,,,,,,
113,,,15.0,49920,0.7716964483261108,0.652540922164917,179.8672,288.496,18.036,,,,,
114,0.7522,3.0498798076923075e-08,15.02,50000,,,,,,,,,,
115,0.7639,2.5803786057692306e-08,15.17,50500,,,,,,,,,,
116,0.7654,2.1108774038461537e-08,15.32,51000,,,,,,,,,,
117,0.7535,1.641376201923077e-08,15.47,51500,,,,,,,,,,
118,0.7548,1.171875e-08,15.62,52000,,,,,,,,,,
119,0.753,7.023737980769231e-09,15.78,52500,,,,,,,,,,
120,0.7678,2.3287259615384615e-09,15.93,53000,,,,,,,,,,
121,,,16.0,53248,0.7716016173362732,0.6526950597763062,180.0108,288.266,18.021,,,,,
122,,,16.0,53248,,,,,,13781.6926,61.803,3.864,4.430957176973679e+16,0.8234557532347165
