,loss,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
94,0.4554,1.09375e-07,12.5,41500,,,,,,,,,,
95,0.4432,1.0466867469879517e-07,12.65,42000,,,,,,,,,,
96,0.4499,9.996234939759034e-08,12.8,42500,,,,,,,,,,
97,0.4606,9.525602409638554e-08,12.95,43000,,,,,,,,,,
98,,,13.0,43160,0.4979637563228607,0.7533098459243774,72.6351,714.407,44.662,,,,,
99,0.4553,9.054969879518072e-08,13.1,43500,,,,,,,,,,
100,0.4309,8.58433734939759e-08,13.25,44000,,,,,,,,,,
101,0.4483,8.113704819277108e-08,13.4,44500,,,,,,,,,,
102,0.4497,7.643072289156626e-08,13.55,45000,,,,,,,,,,
103,0.4563,7.172439759036145e-08,13.7,45500,,,,,,,,,,
104,0.4418,6.701807228915662e-08,13.86,46000,,,,,,,,,,
105,,,14.0,46480,0.49781399965286255,0.7533676624298096,72.48,715.935,44.757,,,,,
106,0.4445,6.231174698795181e-08,14.01,46500,,,,,,,,,,
107,0.4484,5.760542168674699e-08,14.16,47000,,,,,,,,,,
108,0.4456,5.289909638554217e-08,14.31,47500,,,,,,,,,,
109,0.4445,4.8192771084337347e-08,14.46,48000,,,,,,,,,,
110,0.4494,4.3486445783132526e-08,14.61,48500,,,,,,,,,,
111,0.4438,3.878012048192771e-08,14.76,49000,,,,,,,,,,
112,0.4417,3.407379518072289e-08,14.91,49500,,,,,,,,,,
113,,,15.0,49800,0.4974823296070099,0.753887951374054,72.547,715.274,44.716,,,,,
114,0.4513,2.9367469879518072e-08,15.06,50000,,,,,,,,,,
115,0.4518,2.4661144578313255e-08,15.21,50500,,,,,,,,,,
116,0.4478,1.995481927710843e-08,15.36,51000,,,,,,,,,,
117,0.4461,1.5248493975903614e-08,15.51,51500,,,,,,,,,,
118,0.4336,1.0542168674698794e-08,15.66,52000,,,,,,,,,,
119,0.4417,5.835843373493976e-09,15.81,52500,,,,,,,,,,
120,0.4494,1.1295180722891565e-09,15.96,53000,,,,,,,,,,
121,,,16.0,53120,0.4977042078971863,0.7539072036743164,72.658,714.182,44.648,,,,,
122,,,16.0,53120,,,,,,5765.4051,147.412,9.214,2.447105709701347e+16,0.4849045309675745
