,loss,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
67,,,9.0,29880,0.5060911774635315,0.744310200214386,121.3966,427.45,26.722,,,,,
68,0.4756,2.1762048192771083e-07,9.04,30000,,,,,,,,,,
69,0.4687,2.1291415662650602e-07,9.19,30500,,,,,,,,,,
70,0.4666,2.082078313253012e-07,9.34,31000,,,,,,,,,,
71,0.4618,2.035015060240964e-07,9.49,31500,,,,,,,,,,
72,0.4726,1.9879518072289155e-07,9.64,32000,,,,,,,,,,
73,0.4739,1.9408885542168674e-07,9.79,32500,,,,,,,,,,
74,0.4677,1.8938253012048192e-07,9.94,33000,,,,,,,,,,
75,,,10.0,33200,0.5052664875984192,0.7453508377075195,121.5257,426.996,26.694,,,,,
76,0.452,1.8467620481927708e-07,10.09,33500,,,,,,,,,,
77,0.463,1.7996987951807227e-07,10.24,34000,,,,,,,,,,
78,0.4558,1.7526355421686746e-07,10.39,34500,,,,,,,,,,
79,0.4686,1.7055722891566264e-07,10.54,35000,,,,,,,,,,
80,0.4646,1.6585090361445783e-07,10.69,35500,,,,,,,,,,
81,0.4623,1.6114457831325302e-07,10.84,36000,,,,,,,,,,
82,0.4632,1.5643825301204818e-07,10.99,36500,,,,,,,,,,
83,,,11.0,36520,0.5034249424934387,0.7463144063949585,121.2487,427.972,26.755,,,,,
84,0.4607,1.5173192771084336e-07,11.14,37000,,,,,,,,,,
85,0.4738,1.4702560240963855e-07,11.3,37500,,,,,,,,,,
86,0.4595,1.4231927710843373e-07,11.45,38000,,,,,,,,,,
87,0.4527,1.376129518072289e-07,11.6,38500,,,,,,,,,,
88,0.4581,1.3290662650602408e-07,11.75,39000,,,,,,,,,,
89,0.4634,1.282003012048193e-07,11.9,39500,,,,,,,,,,
90,,,12.0,39840,0.5044794678688049,0.7479331493377686,121.264,427.918,26.752,,,,,
91,0.4458,1.2349397590361445e-07,12.05,40000,,,,,,,,,,
92,0.462,1.1878765060240964e-07,12.2,40500,,,,,,,,,,
93,0.4548,1.1408132530120481e-07,12.35,41000,,,,,,,,,,
94,0.4642,1.09375e-07,12.5,41500,,,,,,,,,,
95,0.4531,1.0466867469879517e-07,12.65,42000,,,,,,,,,,
96,0.4537,9.996234939759034e-08,12.8,42500,,,,,,,,,,
97,0.4711,9.525602409638554e-08,12.95,43000,,,,,,,,,,
98,,,13.0,43160,0.5012015700340271,0.7486076354980469,121.6963,426.398,26.657,,,,,
99,0.4653,9.054969879518072e-08,13.1,43500,,,,,,,,,,
100,0.4435,8.58433734939759e-08,13.25,44000,,,,,,,,,,
101,0.4649,8.113704819277108e-08,13.4,44500,,,,,,,,,,
102,0.4608,7.643072289156626e-08,13.55,45000,,,,,,,,,,
103,0.4579,7.172439759036145e-08,13.7,45500,,,,,,,,,,
104,0.4545,6.701807228915662e-08,13.86,46000,,,,,,,,,,
105,,,14.0,46480,0.502602219581604,0.7493399381637573,121.7517,426.204,26.644,,,,,
106,0.4583,6.231174698795181e-08,14.01,46500,,,,,,,,,,
107,0.4534,5.760542168674699e-08,14.16,47000,,,,,,,,,,
108,0.4556,5.289909638554217e-08,14.31,47500,,,,,,,,,,
109,0.455,4.8192771084337347e-08,14.46,48000,,,,,,,,,,
110,0.4606,4.3486445783132526e-08,14.61,48500,,,,,,,,,,
111,0.4567,3.878012048192771e-08,14.76,49000,,,,,,,,,,
112,0.4483,3.407379518072289e-08,14.91,49500,,,,,,,,,,
113,,,15.0,49800,0.5030543208122253,0.7491472363471985,121.8109,425.996,26.631,,,,,
114,0.4619,2.9367469879518072e-08,15.06,50000,,,,,,,,,,
115,0.4587,2.4661144578313255e-08,15.21,50500,,,,,,,,,,
116,0.4466,1.995481927710843e-08,15.36,51000,,,,,,,,,,
117,0.4583,1.5248493975903614e-08,15.51,51500,,,,,,,,,,
118,0.4491,1.0542168674698794e-08,15.66,52000,,,,,,,,,,
119,0.4502,5.835843373493976e-09,15.81,52500,,,,,,,,,,
120,0.4591,1.1295180722891565e-09,15.96,53000,,,,,,,,,,
121,,,16.0,53120,0.5033692717552185,0.7492436170578003,121.34,427.65,26.735,,,,,
122,,,16.0,53120,,,,,,9583.2167,88.685,5.543,2.518250300286384e+16,0.5022730382810155
