,loss,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
75,,,10.0,33200,1.7944051027297974,0.6806382536888123,36.7433,1412.257,88.288,,,,,
76,0.1814,1.846762048192771e-05,10.09,33500,,,,,,,,,,
77,0.1687,1.7996987951807228e-05,10.24,34000,,,,,,,,,,
78,0.163,1.7526355421686746e-05,10.39,34500,,,,,,,,,,
79,0.1767,1.7055722891566267e-05,10.54,35000,,,,,,,,,,
80,0.1725,1.6585090361445785e-05,10.69,35500,,,,,,,,,,
81,0.1788,1.6114457831325303e-05,10.84,36000,,,,,,,,,,
82,0.1853,1.564382530120482e-05,10.99,36500,,,,,,,,,,
83,,,11.0,36520,2.0148470401763916,0.6806190013885498,35.796,1449.631,90.625,,,,,
84,0.1444,1.5173192771084338e-05,11.14,37000,,,,,,,,,,
85,0.1538,1.4702560240963856e-05,11.3,37500,,,,,,,,,,
86,0.146,1.4231927710843374e-05,11.45,38000,,,,,,,,,,
87,0.1508,1.3761295180722892e-05,11.6,38500,,,,,,,,,,
88,0.16,1.329066265060241e-05,11.75,39000,,,,,,,,,,
89,0.1604,1.2820030120481929e-05,11.9,39500,,,,,,,,,,
90,,,12.0,39840,2.383283853530884,0.680272102355957,35.9962,1441.567,90.121,,,,,
91,0.151,1.2349397590361447e-05,12.05,40000,,,,,,,,,,
92,0.1298,1.1878765060240964e-05,12.2,40500,,,,,,,,,,
93,0.1355,1.1408132530120482e-05,12.35,41000,,,,,,,,,,
94,0.1411,1.09375e-05,12.5,41500,,,,,,,,,,
95,0.1376,1.0466867469879518e-05,12.65,42000,,,,,,,,,,
96,0.1388,9.996234939759035e-06,12.8,42500,,,,,,,,,,
97,0.1417,9.525602409638555e-06,12.95,43000,,,,,,,,,,
98,,,13.0,43160,2.239152669906616,0.6777090430259705,39.2452,1322.224,82.66,,,,,
99,0.1309,9.054969879518073e-06,13.1,43500,,,,,,,,,,
100,0.1306,8.58433734939759e-06,13.25,44000,,,,,,,,,,
101,0.1248,8.113704819277108e-06,13.4,44500,,,,,,,,,,
102,0.1274,7.643072289156628e-06,13.55,45000,,,,,,,,,,
103,0.1266,7.1724397590361455e-06,13.7,45500,,,,,,,,,,
104,0.1248,6.701807228915663e-06,13.86,46000,,,,,,,,,,
105,,,14.0,46480,2.9234566688537598,0.6786726117134094,43.6526,1188.727,74.314,,,,,
106,0.1291,6.231174698795181e-06,14.01,46500,,,,,,,,,,
107,0.1128,5.760542168674699e-06,14.16,47000,,,,,,,,,,
108,0.1145,5.289909638554217e-06,14.31,47500,,,,,,,,,,
109,0.1109,4.819277108433735e-06,14.46,48000,,,,,,,,,,
110,0.1158,4.348644578313253e-06,14.61,48500,,,,,,,,,,
111,0.1162,3.878012048192772e-06,14.76,49000,,,,,,,,,,
112,0.1054,3.4073795180722894e-06,14.91,49500,,,,,,,,,,
113,,,15.0,49800,3.0306389331817627,0.677940309047699,45.1973,1148.1,71.774,,,,,
114,0.1149,2.9367469879518076e-06,15.06,50000,,,,,,,,,,
115,0.111,2.4661144578313254e-06,15.21,50500,,,,,,,,,,
116,0.1059,1.995481927710843e-06,15.36,51000,,,,,,,,,,
117,0.1178,1.5248493975903616e-06,15.51,51500,,,,,,,,,,
118,0.1012,1.0542168674698796e-06,15.66,52000,,,,,,,,,,
119,0.1128,5.835843373493975e-07,15.81,52500,,,,,,,,,,
120,0.1113,1.1295180722891566e-07,15.96,53000,,,,,,,,,,
121,,,16.0,53120,3.244605779647827,0.6779595613479614,37.4576,1385.326,86.605,,,,,
122,,,16.0,53120,,,,,,3094.2837,274.664,17.167,1.2657646868111232e+16,0.3299485324197505
